fight_id,event_id,fighter1_id,fighter2_id,fighter1_name,fighter2_name,winner_id,weight_class,method,fighter1_KD,fighter2_KD,fighter1_SigStrikes_Landed,fighter1_SigStrikes_Att,fighter2_SigStrikes_Landed,fighter2_SigStrikes_Att,fighter1_TotalStrikes_Landed,fighter1_TotalStrikes_Att,fighter2_TotalStrikes_Landed,fighter2_TotalStrikes_Att,fighter1_Takedowns_Landed,fighter1_Takedowns_Att,fighter2_Takedowns_Landed,fighter2_Takedowns_Att,fighter1_Submission_Att,fighter2_Submission_Att,fighter1_Reversals,fighter2_Reversals,fighter1_Control_time,fighter2_Control_time,fighter1_Head_strikes,fighter2_Head_strikes,fighter1_Body_strikes,fighter2_Body_strikes,fighter1_Leg_strikes,fighter2_Leg_strikes,fighter1_Distance_strikes,fighter2_Distance_strikes,fighter1_Clinch_strikes,fighter2_Clinch_strikes,fighter1_Ground_strikes,fighter2_Ground_strikes
682ff095649c9a5c,f21a3d68fb9df387,d1941565abf50b16,262a7d06203657e6,Jim Miller,Alexander Hernandez,262a7d06203657e6,Lightweight Bout,Decision - Unanimous,0,0,24,70,32,66,24,70,32,66,0,0,0,0,0,0,0,0,0:00,0:00,12,14,8,12,4,6,24,31,0,1,0,0
a1a5d06b0e7ada62,f65a0eb902f9476b,aa171d55d4b5208f,262a7d06203657e6,Billy Quarantillo,Alexander Hernandez,aa171d55d4b5208f,Featherweight Bout,KO/TKO,0,0,19,48,32,60,45,74,38,66,0,1,2,2,0,1,0,0,0:00,2:53,9,21,6,3,4,8,17,19,2,7,0,6
238832b58a66ae07,cbb682f5fcc44bfc,262a7d06203657e6,b6452706b373eea1,Alexander Hernandez,Renato Moicano,b6452706b373eea1,Lightweight Bout,Submission,0,0,27,64,10,26,28,65,15,31,0,0,2,5,0,0,0,0,0:05,1:31,10,8,8,1,9,1,26,10,0,0,1,0
3eac2d47ac252f4b,81b57acd6975ac06,262a7d06203657e6,d945aae53e3e54e6,Alexander Hernandez,Thiago Moises,d945aae53e3e54e6,Lightweight Bout,Decision - Unanimous,0,0,19,73,17,47,19,73,17,47,0,0,0,0,0,0,0,0,0:00,0:00,4,8,10,3,5,6,19,17,0,0,0,0
46c050a827ee83d6,5f8e00c27b7e7410,262a7d06203657e6,519e4fe37ce9ff75,Alexander Hernandez,Drew Dober,519e4fe37ce9ff75,Lightweight Bout,KO/TKO,0,0,16,54,24,58,17,55,26,60,1,2,0,0,0,0,0,0,0:31,0:03,9,18,7,1,0,5,12,24,4,0,0,0
c92308bbd6107b11,9e0f28d1f639ad73,262a7d06203657e6,a8283a4f415e1eb9,Alexander Hernandez,Francisco Trinaldo,262a7d06203657e6,Lightweight Bout,Decision - Unanimous,0,0,8,30,8,14,8,30,8,14,0,0,0,0,0,0,0,0,0:00,0:00,1,5,5,3,2,0,8,8,0,0,0,0
9e21a8dea9663e26,7929be8290289a47,08af939f41b5a57b,262a7d06203657e6,Beneil Dariush,Alexander Hernandez,262a7d06203657e6,Lightweight Bout,KO/TKO,0,1,4,11,8,13,4,11,9,14,0,0,0,0,0,0,0,0,0:00,0:01,2,5,1,3,1,0,4,6,0,0,0,2
68fe62bac7fd8bb0,6cd3dfc54f01287f,327d5f279895110d,093e1f5bb73850be,Roman Dolidze,Anthony Hernandez,093e1f5bb73850be,Middleweight Bout,Submission,0,0,10,31,19,37,13,34,21,39,0,0,2,4,0,0,0,0,0:45,0:50,5,11,0,1,5,7,9,16,1,3,0,0
a2f2c64f9fb3fb1c,6a0047ac8c99fece,093e1f5bb73850be,595db60957de51d3,Anthony Hernandez,Michel Pereira,093e1f5bb73850be,Middleweight Bout,KO/TKO,0,0,27,52,15,34,30,55,17,36,1,8,0,0,0,0,0,0,1:25,0:19,20,7,5,8,2,0,17,12,4,3,6,0
f87a3fa07f0009c9,dab0e6cb8c932162,093e1f5bb73850be,9d83f6da776ff7d6,Anthony Hernandez,Roman Kopylov,093e1f5bb73850be,Middleweight Bout,Submission,0,0,20,42,16,29,23,45,21,34,1,11,0,0,0,0,0,0,2:05,0:00,16,8,3,3,1,5,13,16,6,0,1,0
3638ee66c7d34fe0,6f812143641ceff8,4144798612ef96e5,093e1f5bb73850be,Edmen Shahbazyan,Anthony Hernandez,093e1f5bb73850be,Middleweight Bout,KO/TKO,0,0,25,42,15,27,27,45,17,30,1,1,2,8,1,2,0,0,0:23,2:29,17,13,7,1,1,1,13,7,10,6,2,2
7c6ed5b3d830d0cb,3a97fda0de6f1fa4,093e1f5bb73850be,ca43de99b07b6b40,Anthony Hernandez,Josh Fremd,093e1f5bb73850be,Middleweight Bout,Decision - Unanimous,0,0,17,31,16,30,26,44,22,36,4,5,0,0,1,0,0,0,4:12,0:00,13,7,3,7,1,2,7,9,4,6,6,1
96b1430379c0694a,3f7c14c7eca7195d,260e9e0d4954aea6,093e1f5bb73850be,Rodolfo Vieira,Anthony Hernandez,093e1f5bb73850be,Middleweight Bout,Submission,0,0,7,17,19,30,12,23,25,39,3,8,0,0,0,1,0,0,3:29,0:37,7,16,0,3,0,0,5,18,2,1,0,0
51461da4ba467901,dfb965c9824425db,093e1f5bb73850be,3a46b268013afede,Anthony Hernandez,Kevin Holland,3a46b268013afede,Middleweight Bout,KO/TKO,0,1,0,3,14,18,0,3,14,18,0,0,0,0,0,0,0,0,0:00,0:04,0,9,0,4,0,1,0,4,0,5,0,5
8182dbc752c71137,2c104b7e59a72629,285ae0b4a68221f4,093e1f5bb73850be,JunYong Park,Anthony Hernandez,093e1f5bb73850be,Middleweight Bout,Submission,0,0,45,96,27,67,47,98,27,67,0,0,3,4,0,0,0,0,0:04,1:55,40,21,5,5,0,1,44,26,1,1,0,0
ebb685a81f65ce1b,84283233ec42be5f,2ac4628c08ec5125,093e1f5bb73850be,Markus Perez,Anthony Hernandez,2ac4628c08ec5125,Middleweight Bout,Submission,0,0,15,30,17,35,16,31,21,39,1,6,0,0,0,0,0,0,1:49,0:37,9,15,4,0,2,2,11,6,4,11,0,0
fc16ccf0994c6e50,1bf49bf829964144,b8a85389d115e35a,f97c5433c77522d3,Jack Shore,Nohelin Hernandez,b8a85389d115e35a,Bantamweight Bout,Submission,0,0,21,45,2,8,32,64,3,9,1,3,0,0,0,0,0,0,2:23,0:00,15,2,0,0,6,0,10,2,1,0,10,0
7dc551f8153bd053,6c9383ffab2725a5,7c7332319c14094c,f97c5433c77522d3,Marlon Vera,Nohelin Hernandez,7c7332319c14094c,Bantamweight Bout,Submission,0,0,1,10,9,23,14,32,11,26,1,1,0,0,0,0,0,0,2:15,1:02,0,7,0,0,1,2,1,2,0,0,0,7
8efa0b20ad2afd51,feeae92f951f49a9,f77afa72da84c9a8,fc8610cc15674ae2,Julieta Martinez,Leslie Hernandez,f77afa72da84c9a8,Women's Strawweight Bout,Decision - Split,0,0,11,36,27,42,15,41,33,49,2,3,0,2,0,0,0,0,1:34,0:00,5,14,4,5,2,8,9,21,0,6,2,0
291d91378a96d1e8,73e09f837f3b5ecc,840d2c82ea68b9aa,c169545ab0825f44,Ben Nguyen,Geane Herrera,840d2c82ea68b9aa,Flyweight Bout,Decision - Unanimous,1,0,39,79,7,37,43,83,7,37,0,1,0,2,0,0,0,0,0:02,0:32,25,4,8,3,6,0,30,7,9,0,0,0
c5ce4f39269c842c,20fbff570c678e1c,b12fc8a41e82d3a2,c169545ab0825f44,Joby Sanchez,Geane Herrera,c169545ab0825f44,Flyweight Bout,KO/TKO,0,0,31,79,12,53,31,79,14,55,0,0,1,1,0,0,0,0,0:00,0:06,16,10,14,0,1,2,30,12,1,0,0,0
62f564662f33692d,322a56923b396b4d,065eb44700e641a4,74d35fbc9c6a61bd,Devin Powell,Alvaro Herrera Mendoza,065eb44700e641a4,Lightweight Bout,KO/TKO,1,0,12,26,7,23,12,26,7,23,0,1,0,0,0,0,0,0,0:12,0:10,3,3,5,4,4,0,10,6,0,0,2,1
e02fca0d258283ce,f4a031ac205ac580,74d35fbc9c6a61bd,c07efc18b231f170,Alvaro Herrera Mendoza,Jordan Rinaldi,c07efc18b231f170,Lightweight Bout,Submission,0,0,2,7,6,12,2,7,7,13,0,0,0,0,1,1,0,0,0:00,0:23,2,3,0,0,0,3,2,6,0,0,0,0
caf3ca7fc0195412,45a2ba3ef82b9700,6d4b63c767106d3a,74d35fbc9c6a61bd,Vicente Luque,Alvaro Herrera Mendoza,6d4b63c767106d3a,Welterweight Bout,Submission,0,0,16,39,9,16,22,45,9,16,2,3,0,0,0,0,0,0,2:46,0:00,7,6,2,2,7,1,10,8,1,1,5,0
44502b8c5546fb12,243b07fc65ccbb16,30b577b112bef42d,74d35fbc9c6a61bd,Vernon Ramos Ho,Alvaro Herrera Mendoza,74d35fbc9c6a61bd,Welterweight Bout,KO/TKO,0,1,2,8,4,9,2,8,4,9,0,0,0,0,0,0,0,0,0:00,0:01,0,4,0,0,2,0,2,3,0,0,0,1
4f2501e804c84abe,57591bbf1623574e,b6850671a008bf9a,d7c3816669784109,Felice Herrig,Karolina Kowalkiewicz,d7c3816669784109,Women's Strawweight Bout,Submission,0,0,30,73,48,70,34,77,50,72,0,1,0,2,0,0,0,0,0:01,1:16,15,30,15,15,0,3,25,34,5,14,0,0
5081319e58f9759f,bda04c573563cc2e,b6850671a008bf9a,7dda2cf308f24a02,Felice Herrig,Virna Jandiroba,7dda2cf308f24a02,Women's Strawweight Bout,Submission,0,0,1,1,4,5,3,3,12,15,0,0,1,1,0,2,0,0,0:00,1:33,0,4,0,0,1,0,1,0,0,0,0,4
adee1fc200ed1a12,1ef0eae31904e534,eb04b9d31e938edb,b6850671a008bf9a,Michelle Waterson-Gomez,Felice Herrig,eb04b9d31e938edb,Women's Strawweight Bout,Decision - Unanimous,0,0,17,33,23,51,24,40,27,55,0,0,0,1,0,0,0,0,0:00,1:44,9,6,6,12,2,5,8,12,9,11,0,0
5315bd4542b21c4b,49e7e05f902479ca,d7c3816669784109,b6850671a008bf9a,Karolina Kowalkiewicz,Felice Herrig,d7c3816669784109,Women's Strawweight Bout,Decision - Split,0,0,35,73,21,59,46,84,24,63,0,0,0,3,0,0,1,0,0:31,1:04,20,15,13,4,2,2,17,16,15,5,3,0
bd59c07a106d331b,99bf06f20491cb54,b6850671a008bf9a,928ae2e5b5f7a9ec,Felice Herrig,Justine Kish,b6850671a008bf9a,Women's Strawweight Bout,Decision - Unanimous,0,0,10,17,8,13,32,40,8,13,0,3,0,2,0,0,0,0,3:10,1:06,9,6,1,2,0,0,5,3,1,2,4,3
4a2e7e2c8cfdaf5f,6a8a06b542e1516d,e8b731feff72294b,b6850671a008bf9a,Alexa Grasso,Felice Herrig,b6850671a008bf9a,Women's Strawweight Bout,Decision - Unanimous,0,0,16,45,14,86,18,47,14,86,0,0,0,0,1,0,0,0,0:00,0:03,9,10,1,2,6,2,15,13,1,1,0,0
5a09a7a3f2792d1a,8a028648f3f0761d,b6850671a008bf9a,05b43e0ead3df345,Felice Herrig,Kailin Curran,b6850671a008bf9a,Women's Strawweight Bout,Submission,0,0,13,30,5,17,15,32,7,19,1,1,0,0,1,0,0,0,1:00,0:00,5,4,5,1,3,0,13,5,0,0,0,0
e2b4130c7b1ff8bc,bc7cf284c1c2f16e,b6850671a008bf9a,4d5197f331c47290,Felice Herrig,Paige VanZant,4d5197f331c47290,Women's Strawweight Bout,Decision - Unanimous,0,0,16,24,21,29,21,31,45,53,0,2,1,2,1,0,0,0,1:42,2:24,7,11,8,7,1,3,4,4,10,11,2,6
e1cfe75b3a8fe709,222d6b547de2e035,b6850671a008bf9a,77350fd0e6d1dba8,Felice Herrig,Lisa Ellis,b6850671a008bf9a,Women's Strawweight Bout,Submission,0,0,4,7,3,4,27,34,6,9,1,1,1,1,2,1,1,1,2:59,1:49,4,3,0,0,0,0,0,0,0,1,4,2
b2013a8b4ed68c8d,19ffeb5e3fffd6d5,513c6f1715e547a8,7450525c7ba032a0,Brock Lesnar,Heath Herring,513c6f1715e547a8,Heavyweight Bout,Decision - Unanimous,1,0,18,22,1,2,35,40,14,15,1,1,0,0,1,0,0,0,3:44,1:02,8,1,10,0,0,0,1,0,0,0,17,1
65352762d807cd59,598a58db87b890ee,7450525c7ba032a0,1eacf73d6a0055dc,Heath Herring,Cheick Kongo,7450525c7ba032a0,Heavyweight Bout,Decision - Split,1,0,4,10,22,26,11,18,44,49,2,2,3,3,0,0,1,1,1:11,3:27,2,9,0,6,2,7,2,3,1,7,1,12
4dd2cd7da33e35d7,2a6f8136da1e52c0,ee9d73f4fee9cbdd,7450525c7ba032a0,Antonio Rodrigo Nogueira,Heath Herring,ee9d73f4fee9cbdd,Heavyweight Bout,Decision - Unanimous,0,1,24,54,17,59,28,60,23,65,1,2,0,0,0,0,0,0,1:06,0:28,20,13,4,1,0,3,19,10,4,2,1,5
579f0be80b359d8b,c1684f00c626f4c0,7450525c7ba032a0,4908c5ee68a50ee5,Heath Herring,Brad Imes,7450525c7ba032a0,Heavyweight Bout,Decision - Unanimous,1,0,21,31,0,3,61,74,1,6,0,0,1,1,0,2,1,0,4:06,0:04,14,0,3,0,4,0,1,0,2,0,18,0
830e59a396dddec3,13c4313ed0f744f3,20bcc9966affb19c,7450525c7ba032a0,Jake O'Brien,Heath Herring,20bcc9966affb19c,Heavyweight Bout,Decision - Unanimous,0,1,4,24,3,22,16,37,7,26,1,1,0,0,0,0,1,0,2:42,0:05,4,3,0,0,0,0,1,2,0,0,3,1
c7e084949531a443,3d481aa374c954a1,ab943cd2c3c17825,92b62174c175ce19,Marcos Rogerio de Lima,Clint Hester,ab943cd2c3c17825,Light Heavyweight Bout,Submission,1,0,29,41,0,5,84,103,1,6,0,0,0,0,1,0,0,0,3:57,0:00,24,0,1,0,4,0,7,0,0,0,22,0
959de17703476f44,a9c45a8b21eabadc,4bcb6eb12b4ad4aa,92b62174c175ce19,Vitor Miranda,Clint Hester,4bcb6eb12b4ad4aa,Middleweight Bout,KO/TKO,0,0,19,28,8,13,45,55,12,17,0,0,1,2,0,0,0,0,2:36,2:16,18,5,1,2,0,1,0,2,1,0,18,6
13c4251fb451f440,371a1c91b24dec2b,e1147d3d2dabe1ce,92b62174c175ce19,Robert Whittaker,Clint Hester,e1147d3d2dabe1ce,Middleweight Bout,KO/TKO,1,0,26,56,8,24,29,60,8,24,1,1,0,2,0,0,0,1,2:15,0:18,15,6,4,0,7,2,18,5,0,0,8,3
7d26a6b4b6845e1b,c0ed7b208197e8de,92b62174c175ce19,fae67903c4fe636b,Clint Hester,Antonio Braga Neto,92b62174c175ce19,Middleweight Bout,Decision - Split,0,0,1,8,9,14,1,8,48,58,0,0,2,4,0,0,0,0,0:00,4:11,0,9,1,0,0,0,1,1,0,0,0,8
40a43ffdd1624bed,ce47f49e5c386a9c,a17322f99ddfd8e9,92b62174c175ce19,Bristol Marunde,Clint Hester,92b62174c175ce19,Middleweight Bout,KO/TKO,0,1,6,20,22,50,11,25,23,51,2,2,0,0,0,0,0,0,1:21,0:07,5,15,1,1,0,6,5,15,1,1,0,6
ce9e10ad39976287,60884f31ead1609c,893d51aaf024eddd,1dafccb62a0f98ec,Jimy Hettes,Robert Whiteford,893d51aaf024eddd,Featherweight Bout,Submission,0,0,1,1,11,16,9,9,19,24,2,2,0,2,1,0,0,0,3:23,0:34,0,8,0,2,1,1,1,10,0,1,0,0
eeef3df8adb8acc7,91720876db0ee468,80dbeb1dd5b53e64,893d51aaf024eddd,Nam Phan,Jimy Hettes,893d51aaf024eddd,Featherweight Bout,Decision - Unanimous,0,0,2,2,48,62,3,3,103,127,0,0,4,5,0,1,0,0,0:00,4:29,2,43,0,5,0,0,2,2,0,3,0,43
e982837da15f1caa,d26934530dc5b248,75e0d3cc2262b732,e69c5ce12f4e762b,Shane Roller,Marcus Hicks,75e0d3cc2262b732,Lightweight Bout,Decision - Unanimous,0,0,5,7,6,8,28,32,18,20,2,2,0,0,0,2,0,0,3:44,0:13,3,3,1,3,1,0,2,3,1,3,2,0
201e7c6d2db7c9d5,59583ff832fe9d68,11e3fd7546359fc5,e69c5ce12f4e762b,Rob McCullough,Marcus Hicks,11e3fd7546359fc5,Lightweight Bout,Decision - Majority,0,0,16,31,6,16,27,42,15,25,0,0,0,1,0,0,0,0,0:51,0:45,1,3,2,2,13,1,4,6,12,0,0,0
badc5aee374b250c,a85998eb79650b2c,a54fc2d6fc224dc3,e69c5ce12f4e762b,Jamie Varner,Marcus Hicks,a54fc2d6fc224dc3,WEC Lightweight Title Bout,KO/TKO,2,0,27,51,1,7,38,62,2,8,0,0,2,4,0,1,0,0,0:24,0:47,21,0,5,1,1,0,14,1,10,0,3,0
cc750e6a50445cba,c96518b7f6881004,e69c5ce12f4e762b,8c90c1563972e44d,Marcus Hicks,Ed Ratcliff,e69c5ce12f4e762b,Lightweight Bout,Submission,1,0,6,10,2,6,8,13,3,7,1,2,0,0,3,0,0,0,0:44,0:15,6,1,0,1,0,0,3,0,2,1,1,1
a4ab73cf2aedf28d,a8aba6fd8a463043,e69c5ce12f4e762b,7e7d81bf162a5ec1,Marcus Hicks,Scott McAfee,e69c5ce12f4e762b,Lightweight Bout,Submission,0,0,3,6,0,0,21,24,7,7,1,1,0,0,1,0,0,0,2:03,0:03,2,0,1,0,0,0,0,0,0,0,3,0
63bfc9cdc24d0cc8,1209b5134401ca53,e69c5ce12f4e762b,af1e5c64b8663aa0,Marcus Hicks,Sergio Gomez,e69c5ce12f4e762b,Lightweight Bout,Submission,0,0,1,10,8,24,8,18,44,64,1,2,3,3,2,0,1,0,1:42,2:07,0,6,1,2,0,0,0,3,0,3,1,2
8bcdb1c3418fe739,601cf40c09090853,effd9de9937996f8,5bb0a618ad03ac64,Tyron Woodley,Jay Hieron,effd9de9937996f8,Welterweight Bout,KO/TKO,1,0,15,22,0,2,15,22,0,2,0,0,0,0,0,0,0,0,0:09,0:00,13,0,2,0,0,0,2,0,0,0,13,0
a31bdaf252a3706d,f2c8ebbeafd45f2b,5bb0a618ad03ac64,d512d9f204059f57,Jay Hieron,Joe Riggs,5bb0a618ad03ac64,Welterweight Bout,Decision - Unanimous,0,0,11,31,1,21,16,36,2,22,1,1,0,1,0,0,0,0,0:23,0:00,5,1,3,0,3,0,10,1,1,0,0,0
319640b7e4a7ff44,6da99156486ed6c2,5bb0a618ad03ac64,dd992d569aaebee6,Jay Hieron,Jesse Taylor,5bb0a618ad03ac64,Welterweight Bout,Decision - Unanimous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b277a2b1cb05660,9199e0735b83dd32,5bb0a618ad03ac64,edfe95e3c33a4bf8,Jay Hieron,Adam Lynn,5bb0a618ad03ac64,Welterweight Bout,Decision - Unanimous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a40e421630b67e5c,429e7d3725852ce9,6506c1d34da9c013,5bb0a618ad03ac64,Georges St-Pierre,Jay Hieron,6506c1d34da9c013,Welterweight Bout,KO/TKO,2,0,24,33,5,9,37,46,5,9,0,1,0,3,0,0,0,0,0:21,0:06,22,1,2,2,0,2,13,4,2,1,9,0
fea3a0643218e16b,9c5828c6fd9dc948,7af33fc4435017f1,1effd880e1f1bb30,Brady Hiestand,Garrett Armfield,7af33fc4435017f1,Bantamweight Bout,Submission,0,0,8,17,6,12,21,33,9,16,3,7,0,0,2,1,0,1,2:47,1:05,4,3,3,3,1,0,6,6,2,0,0,0
a3696c847ef6c7f9,012fc7cd0779c09a,7af33fc4435017f1,9e92e1ca498d7244,Brady Hiestand,Fernie Garcia,7af33fc4435017f1,Bantamweight Bout,Decision - Unanimous,0,0,3,9,6,11,13,24,30,38,1,3,0,0,0,1,0,1,3:25,0:53,2,4,1,0,0,2,3,5,0,0,0,1
ed64e42263bf50bf,0db9d2486d564a3c,cd3d7e37ff2d679c,7af33fc4435017f1,Ricky Turcios,Brady Hiestand,cd3d7e37ff2d679c,Bantamweight Bout,Decision - Split,0,0,35,55,24,43,72,98,35,56,1,1,2,4,0,0,0,1,0:15,3:14,26,20,6,3,3,1,25,19,6,1,4,4
b97d2f97d109cfc8,1fcfc3709fe58151,6a2f7c151031653d,e5d03e4d966126bd,Rafael Dos Anjos,Jason High,6a2f7c151031653d,Lightweight Bout,KO/TKO,0,0,17,33,15,36,26,42,16,38,1,1,2,2,2,0,0,0,0:52,2:04,11,13,6,2,0,0,14,10,1,3,2,2
a4d7e8241422ed41,28f3c2258a1d8874,e5d03e4d966126bd,f3a853544e4413c4,Jason High,Anthony Lapsley,e5d03e4d966126bd,Welterweight Bout,Decision - Unanimous,0,0,2,5,0,4,19,23,0,4,3,3,0,0,2,0,0,0,4:38,0:12,0,0,2,0,0,0,0,0,1,0,1,0
e1f9390c465a2988,e5c38954c006f15c,19a8cce18a1cef9e,e5d03e4d966126bd,James Head,Jason High,e5d03e4d966126bd,Welterweight Bout,Submission,0,0,0,1,1,6,0,1,8,13,0,0,1,1,0,2,0,0,0:03,1:00,0,1,0,0,0,0,0,0,0,0,0,1
0e272af30a23e09b,7865707fd684d77b,5866fc86183a9fb8,e5d03e4d966126bd,Erick Silva,Jason High,5866fc86183a9fb8,Welterweight Bout,Submission,0,0,0,1,0,6,0,1,0,6,0,0,0,1,1,0,0,0,0:18,0:13,0,0,0,0,0,0,0,0,0,0,0,0
bea3ffb3c52dae63,237187ed9f419285,e5d03e4d966126bd,518e5202a91980d4,Jason High,Nate Moore,e5d03e4d966126bd,Welterweight Bout,Submission,0,0,2,6,2,4,2,6,2,4,0,0,0,0,1,0,0,0,0:00,0:08,1,1,1,0,0,1,2,2,0,0,0,0
75f519c5c6210bac,31c01fbc2586a5eb,e5d03e4d966126bd,e31502e3f79d00c5,Jason High,Todd Moore,e5d03e4d966126bd,Welterweight Bout,Decision - Unanimous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782dc9eeaf21fd48,eff47295daf721a6,e5d03e4d966126bd,16af2d5a6f28bee2,Jason High,Quinn Mulhern,e5d03e4d966126bd,Welterweight Bout,Decision - Unanimous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2c6a6e3f4d04db,8db1b36dde268ef6,f0feeb2192937424,745fa7b605f8e2da,Angela Hill,Fatima Kline,745fa7b605f8e2da,Women's Strawweight Bout,Decision - Unanimous,0,0,9,26,25,44,14,37,42,62,0,0,2,2,0,0,0,0,0:10,3:01,5,20,1,4,3,1,7,13,2,3,0,9
646c79a7ecd12e5f,6cd3dfc54f01287f,abcf2cc6efc42031,f0feeb2192937424,Iasmin Lucindo,Angela Hill,abcf2cc6efc42031,Women's Strawweight Bout,Decision - Unanimous,0,0,27,68,25,46,28,69,26,47,1,3,0,3,0,0,0,0,0:46,0:33,19,18,6,5,2,2,22,22,5,3,0,0
f4817d5cbe9be532,ce7871949b0ed2bf,f0feeb2192937424,8bd4200561c77a62,Angela Hill,Ketlen Souza,f0feeb2192937424,Women's Strawweight Bout,Decision - Split,0,0,28,46,15,27,40,59,19,32,1,1,0,1,0,0,0,0,3:00,0:01,10,8,17,4,1,3,12,13,11,2,5,0
70afe9e0d2422252,be8ad887e4d674b0,f0feeb2192937424,d25240135aee03e5,Angela Hill,Tabatha Ricci,d25240135aee03e5,Women's Strawweight Bout,Decision - Unanimous,0,0,21,47,27,62,35,61,42,78,0,0,0,0,0,0,0,0,0:05,2:07,10,18,11,4,0,5,14,20,7,7,0,0
2a43df4cc047a28b,46baf0f57edfa4df,a3a542074109b347,f0feeb2192937424,Luana Pinheiro,Angela Hill,f0feeb2192937424,Women's Strawweight Bout,Submission,0,0,7,20,8,34,14,36,15,42,0,2,2,2,0,0,0,0,0:00,2:03,6,8,0,0,1,0,6,4,1,0,0,4
cb9654746447b934,6f812143641ceff8,7447e9f28508106a,f0feeb2192937424,Mackenzie Dern,Angela Hill,7447e9f28508106a,Women's Strawweight Bout,Decision - Unanimous,1,0,23,42,12,16,37,57,15,24,0,1,0,0,0,0,0,0,3:08,1:02,19,5,4,7,0,0,12,8,5,3,6,1
5f31f3e32669f5b9,a23e63184c65f5b8,f0feeb2192937424,8e5d953bdb9ae5e7,Angela Hill,Loopy Godinez,f0feeb2192937424,Catch Weight Bout,Decision - Unanimous,0,0,17,67,28,69,17,70,33,74,0,2,0,1,0,0,0,0,0:13,0:04,11,23,5,5,1,0,15,25,2,3,0,0
f549164690d723bb,60ba33c3f555a7a3,7dda2cf308f24a02,f0feeb2192937424,Virna Jandiroba,Angela Hill,7dda2cf308f24a02,Women's Strawweight Bout,Decision - Unanimous,0,0,5,21,4,17,16,32,11,25,0,3,1,2,0,0,0,0,1:17,0:39,4,3,1,1,0,0,4,4,1,0,0,0
2e200563dd7c4922,2a470ad41c22c25a,3df5493bb279226f,f0feeb2192937424,Amanda Lemos,Angela Hill,3df5493bb279226f,Women's Strawweight Bout,Decision - Split,1,0,21,46,10,29,24,51,15,35,0,1,0,1,0,0,0,1,1:05,1:05,16,6,2,2,3,2,10,8,3,2,8,0
903d2c361d005b70,972197a8c61ac413,31ef8b67e13495b3,f0feeb2192937424,Tecia Pennington,Angela Hill,31ef8b67e13495b3,Women's Strawweight Bout,Decision - Unanimous,0,0,43,94,25,56,51,102,25,56,0,2,1,4,0,0,0,0,0:02,0:57,20,17,18,8,5,0,40,20,3,5,0,0
18c67631b76c18e5,8c90c1563972e44d,f0feeb2192937424,b4c6c904a9ffc5e8,Angela Hill,Ashley Yoder,f0feeb2192937424,Women's Strawweight Bout,Decision - Unanimous,0,0,22,43,12,39,24,49,12,42,1,2,0,2,0,0,0,0,1:41,0:04,11,6,4,4,7,2,16,12,5,0,1,0
0ffbf3096a13b47e,9c37681096c6f3a9,eb04b9d31e938edb,f0feeb2192937424,Michelle Waterson-Gomez,Angela Hill,eb04b9d31e938edb,Women's Strawweight Bout,Decision - Split,0,0,21,57,26,56,27,63,30,60,0,4,0,0,0,0,0,0,0:15,0:50,7,14,5,11,9,1,18,20,3,6,0,0
af5b940f2c686524,33b2f68ef95252e0,4e30e4250cb08b61,f0feeb2192937424,Loma Lookboonmee,Angela Hill,f0feeb2192937424,Women's Strawweight Bout,Decision - Unanimous,0,0,22,45,19,46,25,49,23,51,0,0,1,1,0,0,0,0,0:00,0:53,9,16,4,3,9,0,20,12,2,4,0,3
97c76d44699f7c93,e31502e3f79d00c5,c41d426cc7326d1b,f0feeb2192937424,Yan Xiaonan,Angela Hill,c41d426cc7326d1b,Women's Strawweight Bout,Decision - Unanimous,0,0,12,34,12,28,22,48,19,35,0,0,1,2,0,1,0,0,1:46,0:44,8,7,0,3,4,2,9,7,1,3,2,2
c300085cc08357b5,c912f676692c353a,f0feeb2192937424,411539901068522f,Angela Hill,Jodie Esquibel,f0feeb2192937424,Women's Strawweight Bout,Decision - Unanimous,0,0,33,78,23,106,34,79,23,106,0,2,0,1,0,0,0,0,0:02,0:18,24,14,6,8,3,1,28,19,4,4,1,0
0f9679fda36f7f41,487c170da059857d,4a57ebb14315b251,f0feeb2192937424,Randa Markos,Angela Hill,4a57ebb14315b251,Women's Strawweight Bout,Submission,0,0,13,26,2,7,20,33,2,7,1,1,0,0,1,0,0,0,2:53,0:42,9,1,4,1,0,0,0,2,5,0,8,0
037c68d03c970609,daa89f01e1c0f42a,b4192a975027aab6,f0feeb2192937424,Maryna Moroz,Angela Hill,f0feeb2192937424,Women's Strawweight Bout,Decision - Unanimous,0,0,26,104,38,73,33,113,39,74,0,1,0,1,0,0,0,0,0:00,0:28,12,20,10,8,4,10,23,30,3,8,0,0
7006a98fe9944571,d856a0080ac09ed7,f0feeb2192937424,d343df8ba11f4c4e,Angela Hill,Nina Nunes,d343df8ba11f4c4e,Women's Strawweight Bout,Decision - Unanimous,0,0,37,81,41,89,38,83,41,89,0,0,0,0,0,0,0,0,0:08,0:00,21,27,4,2,12,12,37,40,0,1,0,0
